canonical_smiles,iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,lifetime,comments,paper
diocin,null,null,null,null,null,null,Diosmin was the highest flavonoid.,pubmed_11765496
hesperidin,null,null,null,null,null,null,Hesperidin was the second-highest flavonoid.,pubmed_11765496
limettin,null,null,null,null,null,null,Limettin was the top coumarin.,pubmed_11765496
null,null,null,null,null,null,null,null,pubmed_11765455
Cr-2O3,null,null,null,null,null,null,No photophysical data provided for Cr-2O3,pubmed_11765019
alendronic acid,null,null,null,null,null,null,No photophysical data provided for small molecules.,pubmed_11765007
null,null,null,null,null,null,null,null,pubmed_11764979
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11764818
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11764510
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11763797
null,null,null,null,null,null,null,null,pubmed_11763704
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11762834
null,null,null,null,null,null,null,null,pubmed_11762671
null,null,null,null,null,null,null,null,pubmed_11759665
null,null,null,null,null,null,null,null,pubmed_11755167
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11755149
null,null,null,null,null,null,null,null,pubmed_11754291
null,null,null,null,null,null,null,null,pubmed_11754210
null,null,null,null,null,null,null,null,pubmed_11736929
null,null,null,null,null,null,null,null,pubmed_11731522
fluorescein,null,null,null,null,null,null,Fluorescence emission intensity is lower due to self-quenching within the confined core and light screening by the polymer shell.,pubmed_11729679
null,null,null,null,null,null,null,null,pubmed_11718305
null,null,null,null,null,null,null,null,pubmed_11718194
null,null,null,null,null,null,null,null,pubmed_11718179
null,null,null,null,null,null,null,null,pubmed_11718163
null,null,null,null,null,null,null,null,pubmed_11718120
null,null,null,null,null,null,null,null,pubmed_11718112
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11718096
null,null,null,null,null,null,null,null,pubmed_11718073
null,null,null,null,null,null,null,null,pubmed_11718054
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11718045
null,null,null,null,null,null,null,null,pubmed_11718003
null,null,null,null,null,null,null,null,pubmed_11717935
null,null,null,null,null,null,null,null,pubmed_11717924
null,null,null,null,null,null,null,null,pubmed_11717784
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11717676
null,null,null,null,null,null,null,null,pubmed_11717316
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11717185
"2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)chroman-6-ol",null,null,null,null,null,null,alpha-Tocopherol was applied at 100 ppm with 0.1% Tween-20 as a surfactant to enhance absorption. It improved plant growth under drought stress by enhancing antioxidants and photosynthetic activity.,pubmed_11715548
null,null,null,null,null,null,null,null,pubmed_11715247
null,null,null,null,null,null,null,null,pubmed_11715219
null,null,null,null,null,null,null,null,pubmed_11714171
null,null,null,null,null,null,null,null,pubmed_11713954
null,null,null,null,null,null,null,null,pubmed_11712426
null,null,null,null,null,null,null,null,pubmed_11711513
null,null,null,null,null,null,null,null,pubmed_11881658
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11879339
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11855247
null,null,null,null,null,null,null,null,pubmed_11847542
null,null,null,null,null,null,null,null,pubmed_11815865
null,null,null,null,null,null,null,null,pubmed_11804340
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11800088
null,null,null,null,null,null,null,null,pubmed_11783585
null,null,null,null,null,null,null,null,pubmed_11783051
null,null,null,null,null,null,null,null,pubmed_11780150
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11775707
null,null,null,null,null,null,null,null,pubmed_11774827
null,null,null,null,null,null,null,null,pubmed_11774815
null,null,null,null,null,null,null,null,pubmed_11774791
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11773567
null,null,null,null,null,null,null,null,pubmed_11771217
null,null,null,null,null,null,null,null,pubmed_11770630
Legume proteins,null,null,null,null,null,null,"This paper focuses on non-thermal technologies for enhancing legume protein functionality but does not provide specific photophysical data such as absorption/emission peaks, quantum yields, or lifetimes.",pubmed_11770516
null,null,null,null,null,null,null,null,pubmed_11770499
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11769286
null,null,null,null,null,null,null,null,pubmed_11768947
null,null,null,null,null,null,null,null,pubmed_11768926
null,null,null,null,null,null,null,null,pubmed_11768156
magnetite,null,null,null,null,null,null,Magnetic nanoparticles used in composites for sensor applications.,pubmed_11768084
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11767895
null,null,null,null,null,null,null,null,pubmed_11767837
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11767442
null,null,null,null,null,null,null,null,pubmed_11767369
null,null,null,null,null,null,null,null,pubmed_11767227
null,null,null,null,null,null,null,null,pubmed_11766938
Diioscorea polystachya,ethanol (50%),null,null,null,null,null,Exhibits anti-inflammatory properties by inhibiting ROS and NO production.,pubmed_11764955
Diioscorea bulbifera,ethanol (50%),null,null,null,null,null,Shows anti-inflammatory effects with significant ROS suppression.,pubmed_11764955
sertraline,null,null,null,null,null,null,"antimicrobial activity against ESKAPEE bacteria, MIC values between 15 and 126 μg/mL, MBC values between 30 to 500 μg/mL",pubmed_11760871
paroxetine,null,null,null,null,null,null,"antimicrobial activity against ESKAPEE bacteria, MIC values between 60 and 250 μg/mL, MBC values between 127.5 to 2040 μg/mL",pubmed_11760871
null,null,null,null,null,null,null,null,pubmed_11760173
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11755166
null,null,null,null,null,null,null,null,pubmed_11752999
null,null,null,null,null,null,null,null,pubmed_11751016
null,null,null,null,null,null,null,null,pubmed_11751013
null,null,null,null,null,null,null,null,pubmed_11750997
null,null,null,null,null,null,null,null,pubmed_11750854
null,null,null,null,null,null,null,null,pubmed_11750813
null,null,null,null,null,null,null,null,pubmed_11750647
null,null,null,null,null,null,null,null,pubmed_11748258
null,null,null,null,null,null,null,null,pubmed_11737045
null,null,null,null,null,null,null,null,pubmed_11724652
null,null,null,null,null,null,null,null,pubmed_11716278
null,null,null,null,null,null,null,null,pubmed_11711842
null,null,null,null,null,null,null,null,pubmed_11711761
null,null,null,null,null,null,null,null,pubmed_11711739
null,null,null,null,null,null,null,null,pubmed_11711670
null,null,null,null,null,null,null,null,pubmed_11711641
null,null,null,null,null,null,null,null,pubmed_11711501
null,null,null,null,null,null,null,null,pubmed_11711459
null,null,null,null,null,null,null,null,pubmed_11711323
null,null,null,null,null,null,null,null,pubmed_11711192
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11711107
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11710938
null,null,null,null,null,null,null,null,pubmed_11708898
null,null,null,null,null,null,null,null,pubmed_11708897
null,null,null,null,null,null,null,null,pubmed_11708884
null,null,null,null,null,null,null,null,pubmed_11708883
null,null,null,null,null,null,null,null,pubmed_11708879
null,null,null,null,null,null,null,null,pubmed_11708829
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11708541
null,null,null,null,null,null,null,null,pubmed_11708297
null,null,null,null,null,null,null,null,pubmed_11708248
null,null,null,null,null,null,null,null,pubmed_11708195
null,null,null,null,null,null,null,null,pubmed_11708093
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11707547
null,null,null,null,null,null,null,null,pubmed_11707546
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11707514
null,null,null,null,null,null,null,null,pubmed_11707267
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11707078
null,null,null,null,null,null,null,null,pubmed_11869132
cyanuric acid,null,null,null,null,null,null,The paper discusses charge redistributions within cyanuric acid (CA) and melamine (M) molecules upon formation of H-bonds. It highlights a net charge transfer from M to CA.,pubmed_11840656
melamine,null,null,null,null,null,null,The paper discusses charge redistributions within cyanuric acid (CA) and melamine (M) molecules upon formation of H-bonds. It highlights a net charge transfer from M to CA.,pubmed_11840656
null,null,null,null,null,null,null,null,pubmed_11837503
null,null,null,null,null,null,null,null,pubmed_11831450
null,null,null,null,null,null,null,null,pubmed_11803158
null,null,null,null,null,null,null,null,pubmed_11795726
null,null,null,null,null,null,null,null,pubmed_11786069
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11775882
null,null,null,null,null,null,null,null,pubmed_11774790
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11773610
null,null,null,null,null,null,null,null,pubmed_11773040
Indium gallium arsenide,null,null,null,null,null,null,"The paper discusses the influence of indium concentration on threshold current density and structural properties of In xGa 1-xAs/GaAs QD laser diodes. The PL and EL measurements show a redshift in lasing wavelength with higher indium concentrations, attributed to bandgap energy variations.",pubmed_11773024
Indium arsenide,null,null,null,null,null,null,"The paper discusses the influence of indium concentration on threshold current density and structural properties of In xGa 1-xAs/GaAs QD laser diodes. The PL and EL measurements show a redshift in lasing wavelength with higher indium concentrations, attributed to bandgap energy variations.",pubmed_11773024
null,null,null,null,null,null,null,null,pubmed_11769162
null,null,null,null,null,null,null,null,pubmed_11768990
null,null,null,null,null,null,null,null,pubmed_11768822
tetracycline hydrochloride,water,null,null,null,null,null,photocatalytic degradation under visible and NIR light,pubmed_11767961
null,null,null,null,null,null,null,null,pubmed_11767825
null,null,null,null,null,null,null,null,pubmed_11767793
null,null,null,null,null,null,null,null,pubmed_11766719
null,null,null,null,null,null,null,null,pubmed_11766601
null,null,null,null,null,null,null,null,pubmed_11764965
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11764794
null,null,null,null,null,null,null,null,pubmed_11764726
null,null,null,null,null,null,null,null,pubmed_11755780
4-Propylbenzoic acid,null,null,null,null,null,null,Model pollutant used for photocatalytic degradation studies.,pubmed_11755169
null,null,null,null,null,null,null,null,pubmed_11755162
null,null,null,null,null,null,null,null,pubmed_11751728
null,null,null,null,null,null,null,null,pubmed_11747862
null,null,null,null,null,null,null,null,pubmed_11747827
null,null,null,null,null,null,null,null,pubmed_11747511
null,null,null,null,null,null,null,null,pubmed_11747431
null,null,null,null,null,null,null,null,pubmed_11747285
null,null,null,null,null,null,null,null,pubmed_11747219
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11746902
null,null,null,null,null,null,null,null,pubmed_11746049
null,null,null,null,null,null,null,null,pubmed_11740726
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11733764
null,null,null,null,null,null,null,null,pubmed_11730634
null,null,null,null,null,null,null,null,pubmed_11724672
null,null,null,null,null,null,null,null,pubmed_11724663
null,null,null,null,null,null,null,null,pubmed_11717027
null,null,null,null,null,null,null,null,pubmed_11708076
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11707329
null,null,null,null,null,null,null,null,pubmed_11707284
null,null,null,null,null,null,null,null,pubmed_11707277
null,null,null,null,null,null,null,null,pubmed_11707271
null,null,null,null,null,null,null,null,pubmed_11707249
null,null,null,null,null,null,null,null,pubmed_11707235
null,null,null,null,null,null,null,null,pubmed_11707233
null,null,null,null,null,null,null,null,pubmed_11707224
null,null,null,null,null,null,null,null,pubmed_11707181
null,null,null,null,null,null,null,null,pubmed_11707084
null,null,null,null,null,null,null,null,pubmed_11707036
malachite green,null,null,null,null,null,null,"The IUPAC name of malachite green is [4-[[4-(dimethylamino) phenyl]-phenylmethylidene] cyclohexa-2,5-dien-1-ylidene]-dimethylazanium chloride.",pubmed_11707031
null,null,null,null,null,null,null,null,pubmed_11706998
null,null,null,null,null,null,null,null,pubmed_11706993
null,null,null,null,null,null,null,null,pubmed_11706987
null,null,null,null,null,null,null,null,pubmed_11706953
null,null,null,null,null,null,null,null,pubmed_11706904
null,null,null,null,null,null,null,null,pubmed_11706382
null,null,null,null,null,null,null,null,pubmed_11705464
null,null,null,null,null,null,null,null,pubmed_11704962
null,null,null,null,null,null,null,null,pubmed_11704879
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11704878
null,null,null,null,null,null,null,null,pubmed_11704330
null,null,null,null,null,null,null,null,pubmed_11704012
null,null,null,null,null,null,null,null,pubmed_11868835
null,null,null,null,null,null,null,null,pubmed_11854861
null,null,null,null,null,null,null,null,pubmed_11844345
null,null,null,null,null,null,null,null,pubmed_11786042
null,null,null,null,null,null,null,null,pubmed_11783430
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11780688
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11780512
null,null,null,null,null,null,null,null,pubmed_11780171
null,null,null,null,null,null,null,null,pubmed_11768994
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11768956
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11768559
null,null,null,null,null,null,null,null,pubmed_11763220
null,null,null,null,null,null,null,null,pubmed_11760151
1-chloroethene,null,null,null,null,null,null,vinyl chloride,pubmed_11755781
"1,1-dichloroethene",null,null,null,null,null,null,"1,1-dichloroethylene",pubmed_11755781
"(Z)-1,2-dichloroethene",null,null,null,null,null,null,"cis-1,2-dichloroethylene",pubmed_11755781
"(E)-1,2-dichloroethene",null,null,null,null,null,null,"trans-1,2-dichloroethylene",pubmed_11755781
"1,1,2-trichloroethene",null,null,null,null,null,null,trichloroethylene,pubmed_11755781
"1,1,2,2-tetrachloroethene",null,null,null,null,null,null,tetrachloroethylene,pubmed_11755781
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11755154
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11752521
null,null,null,null,null,null,null,null,pubmed_11744920
null,null,null,null,null,null,null,null,pubmed_11744799
null,null,null,null,null,null,null,null,pubmed_11744795
ZIF-67 (Cobalt(II) 2-methylimidazole framework),ethanol/water/Nafion,null,null,null,null,null,Laser-induced decomposition of ZIF-67 into Co/Co3O4 nanoparticles enhances electrochemical performance by providing high surface area and accessible active sites.,pubmed_11744510
null,null,null,null,null,null,null,null,pubmed_11743627
null,null,null,null,null,null,null,null,pubmed_11743559
null,null,null,null,null,null,null,null,pubmed_11743530
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11740729
null,null,null,null,null,null,null,null,pubmed_11740124
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11739648
null,null,null,null,null,null,null,null,pubmed_11729516
null,null,null,null,null,null,null,null,pubmed_11727846
null,null,null,null,null,null,null,null,pubmed_11726237
null,null,null,null,null,null,null,null,pubmed_11726234
null,null,null,null,null,null,null,null,pubmed_11723379
α-terpinyl acetate,water,null,null,null,null,null,"The chemical composition of the aqueous cardamom extract was identified using GC-MS, revealing α-terpinyl acetate as a major component.",pubmed_11722682
"1,8-cineole",water,null,null,null,null,null,"The chemical composition of the aqueous cardamom extract was identified using GC-MS, revealing 1,8-cineole as a major component.",pubmed_11722682
linalool,water,null,null,null,null,null,"The chemical composition of the aqueous cardamom extract was identified using GC-MS, revealing linalool as a major component.",pubmed_11722682
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11722081
null,null,null,null,null,null,null,null,pubmed_11721972
null,null,null,null,null,null,null,null,pubmed_11721394
Rhodanine 1-isothiocyanato-4-(trifluoromethyl)benzene,DMSO-d6,null,null,null,null,null,Synthesized compound used as a precursor for Rh-PTZ,pubmed_11721160
5-(10-Ethyl-Phenothiazin-3-Yl)thiophene-2-Carbaldehyde,CDCl3,null,null,null,null,null,Intermediate compound in the synthesis of Rh-PTZ,pubmed_11721160
o-Carborane,null,null,null,null,null,null,Used in boron neutron capture therapy (BNCT) and loaded into AB-Lac particles.,pubmed_11719788
"1,2-dihexyl-o-carborane",null,null,null,null,null,null,Loaded into AB-Lac particles with a 'molecular glue' effect for BNCT.,pubmed_11719788
null,null,null,null,null,null,null,null,pubmed_11705877
null,null,null,null,null,null,null,null,pubmed_11705739
NSC 202386,null,null,null,null,null,null,Ligand identified from FID screening that binds i-motif DNA and reduces Nrf2 mRNA expression.,pubmed_11704350
NSC 300289,null,null,null,null,null,null,Ligand identified from FID screening that binds i-motif DNA and increases Nrf2 mRNA expression.,pubmed_11704350
null,null,null,null,null,null,null,null,pubmed_11704302
null,null,null,null,null,null,null,null,pubmed_11704296
null,null,null,null,null,null,null,null,pubmed_11704253
null,null,null,null,null,null,null,null,pubmed_11704187
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11704185
null,null,null,null,null,null,null,null,pubmed_11704134
null,null,null,null,null,null,null,null,pubmed_11704123
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11704113
null,null,null,null,null,null,null,null,pubmed_11704070
null,null,null,null,null,null,null,null,pubmed_11704013
"3',4',7-Trihydroxyflavone",null,null,null,null,null,null,"Isolated from Citrus aurantium unripe fruit extract, belongs to flavonoid class",pubmed_11703990
Isorhamnetin,null,null,null,null,null,null,"Isolated from Citrus aurantium unripe fruit extract, belongs to flavonoid class",pubmed_11703990
Vitexin,null,null,null,null,null,null,"Isolated from Citrus aurantium unripe fruit extract, belongs to flavonoid class",pubmed_11703990
Apigenin,null,null,null,null,null,null,"Isolated from Citrus aurantium unripe fruit extract, belongs to flavonoid class",pubmed_11703990
null,null,null,null,null,null,null,null,pubmed_11702894
null,null,null,null,null,null,null,null,pubmed_11702290
null,null,null,null,null,null,null,null,pubmed_11874666
null,null,null,null,null,null,null,null,pubmed_11840658
null,null,null,null,null,null,null,null,pubmed_11840453
null,null,null,null,null,null,null,null,pubmed_11817952
null,null,null,null,null,null,null,null,pubmed_11780170
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11760309
null,null,null,null,null,null,null,null,pubmed_11722532
null,null,null,null,null,null,null,null,pubmed_11722144
null,null,null,null,null,null,null,null,pubmed_11717718
null,null,null,null,null,null,null,null,pubmed_11702101
null,null,null,null,null,null,null,null,pubmed_11701122
null,null,null,null,null,null,null,null,pubmed_11875817
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11848596
null,null,null,null,null,null,null,null,pubmed_11843794
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11838138
null,null,null,null,null,null,null,null,pubmed_11808530
null,null,null,null,null,null,null,null,pubmed_11795136
"poly((N-(2,2,2-trifluoroethyl)acrylamide) 60-stat-(N-(2-hydroxyethyl)acrylamide) 40)",water,null,null,null,null,null,"High fluorine content (25 wt%), excellent 19F MRI sensitivity with detection limit below 1 mg/mL, non-cytotoxic, successful in vivo visualization",pubmed_11786703
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11786670
"3-(6-OCF3-benzo[d]thiazol-2-yl)-2-(2-F,6-Cl-phenyl)thiazolidin-4-one",null,null,null,null,null,null,DPP4 inhibitor with IC50 = 12 ± 0.5 nM,pubmed_11768251
"3-(6-adamantan-1-yl-benzo[d]thiazol-2-yl)-2-(2-F,6-Cl-phenyl)thiazolidin-4-one",null,null,null,null,null,null,DPP4 inhibitor with IC50 = 71.5 ± 8.3 nM,pubmed_11768251
"3-(4-methyl-6-adamantan-1-yl-benzo[d]thiazol-2-yl)-2-(2,6-diCl-phenyl)thiazolidin-4-one",null,null,null,null,null,null,DPP4 inhibitor with IC50 = 136.8 ± 4.6 nM,pubmed_11768251
null,null,null,null,null,null,null,null,pubmed_11763743
null,null,null,null,null,null,null,null,pubmed_11763533
null,null,null,null,null,null,null,null,pubmed_11761918
"poly(3,4-ethylenedioxythiophene)",null,null,null,null,null,null,null,pubmed_11721937
null,null,null,null,null,null,null,null,pubmed_11720233
null,null,null,null,null,null,null,null,pubmed_11700211
null,null,null,null,null,null,null,null,pubmed_11700191
null,null,null,null,null,null,null,null,pubmed_11700190
null,null,null,null,null,null,null,null,pubmed_11700186
null,null,null,null,null,null,null,null,pubmed_11700161
null,null,null,null,null,null,null,null,pubmed_11700137
2-amino-2-methyl-1-propanol,null,null,null,null,null,null,No relevant photophysical data available for this molecule in the provided paper.,pubmed_11700131
null,null,null,null,null,null,null,null,pubmed_11700099
null,null,null,null,null,null,null,null,pubmed_11700083
null,null,null,null,null,null,null,null,pubmed_11700058
null,null,null,null,null,null,null,null,pubmed_11700048
null,null,null,null,null,null,null,null,pubmed_11699709
null,null,null,null,null,null,null,null,pubmed_11884576
null,null,null,null,null,null,null,null,pubmed_11882449
null,null,null,null,null,null,null,null,pubmed_11835650
null,null,null,null,null,null,null,null,pubmed_11833767
null,null,null,null,null,null,null,null,pubmed_11809427
null,null,null,null,null,null,null,null,pubmed_11809411
null,null,null,null,null,null,null,null,pubmed_11791149
null,null,null,null,null,null,null,null,pubmed_11783451
null,null,null,null,null,null,null,null,pubmed_11782899
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11775050
null,null,null,null,null,null,null,null,pubmed_11774938
null,null,null,null,null,null,null,null,pubmed_11774808
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11767273
null,null,null,null,null,null,null,null,pubmed_11767069
myricitrin,null,null,null,null,null,null,"Myricitrin exacerbated copper-induced toxicity in SH-SY5Y cells, increasing ROS production, reducing GSH/GSSG ratio, and activating the p53/p38 pathway. Its effects were mediated by intracellular calcium overload.",pubmed_11763042
null,null,null,null,null,null,null,null,pubmed_11762186
null,null,null,null,null,null,null,null,pubmed_11760304
null,null,null,null,null,null,null,null,pubmed_11752641
Sudan Black B,null,null,null,null,null,null,Used in low-fluorescence structures; fluorescence likely via ZrO2 nanoparticles,pubmed_11744503
Imatinib,null,null,null,null,null,null,"Imatinib is an anticancer drug encapsulated in a bola-amphiphilic dendrimer (Bola) for targeting metastatic ovarian cancer. The paper discusses its therapeutic effects but does not provide photophysical data such as absorption or emission wavelengths, quantum yield, molar absorptivity, or lifetime.",pubmed_11744500
null,null,null,null,null,null,null,null,pubmed_11744449
null,null,null,null,null,null,null,null,pubmed_11740730
null,null,null,null,null,null,null,null,pubmed_11740240
Ca(NO3)2,null,null,null,null,null,null,Calcium nitrate used in treatments to study F accumulation.,pubmed_11739158
null,null,null,null,null,null,null,null,pubmed_11739085
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11725929
null,null,null,null,null,null,null,null,pubmed_11723451
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11723382
null,null,null,null,null,null,null,null,pubmed_11723276
null,null,null,null,null,null,null,null,pubmed_11723203
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11723041
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11722778
null,null,null,null,null,null,null,null,pubmed_11722554
null,null,null,null,null,null,null,null,pubmed_11722387
null,null,null,null,null,null,null,null,pubmed_11722346
null,null,null,null,null,null,null,null,pubmed_11722250
null,null,null,null,null,null,null,null,pubmed_11722085
null,null,null,null,null,null,null,null,pubmed_11721946
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11721201
null,null,null,null,null,null,null,null,pubmed_11721023
null,null,null,null,null,null,null,null,pubmed_11720179
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11720064
null,null,null,null,null,null,null,null,pubmed_11719976
null,null,null,null,null,null,null,null,pubmed_11719915
null,null,null,null,null,null,null,null,pubmed_11719535
null,null,null,null,null,null,null,null,pubmed_11705139
null,null,null,null,null,null,null,null,pubmed_11702427
null,null,null,null,null,null,null,null,pubmed_11700414
Isoginkgetin,null,null,null,null,null,null,No photophysical data provided for this compound.,pubmed_11699222
Retinal,null,null,null,null,null,null,No photophysical data provided for this compound.,pubmed_11699222
null,null,null,null,null,null,null,null,pubmed_11699179
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11699139
null,null,null,null,null,null,null,null,pubmed_11699115
null,null,null,null,null,null,null,null,pubmed_11699061
null,null,null,null,null,null,null,null,pubmed_11699056
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11698902
null,null,null,null,null,null,null,null,pubmed_11698887
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11698836
MoSe₂,null,null,null,null,null,null,"Used as buffer layer in CFTSe-based solar cells, improves performance by mitigating surface defects and enhancing charge carrier collection.",pubmed_11698835
null,null,null,null,null,null,null,null,pubmed_11698830
null,null,null,null,null,null,null,null,pubmed_11698826
null,null,null,null,null,null,null,null,pubmed_11698524
Acridine orange,null,null,null,null,null,null,Used as a fluorescent tracer to index microcracking of the cuticle.,pubmed_11698392
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11698129
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11698121
null,null,null,null,null,null,null,null,pubmed_11698116
null,null,null,null,null,null,null,null,pubmed_11698084
null,null,null,null,null,null,null,null,pubmed_11697821
null,null,null,null,null,null,null,null,pubmed_11697811
null,null,null,null,null,null,null,null,pubmed_11697352
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11697296
null,null,null,null,null,null,null,null,pubmed_11697263
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11696314
PF4SN-Ar,null,null,null,null,null,null,Photophysical properties remained unchanged after deprotection.,pubmed_11884233
null,null,null,null,null,null,null,null,pubmed_11855245
null,null,null,null,null,null,null,null,pubmed_11848806
null,null,null,null,null,null,null,null,pubmed_11841031
null,null,null,null,null,null,null,null,pubmed_11837885
"2-methyl-1,3-butadiene",null,null,null,null,null,null,The paper discusses isoprene's role in SOA formation but does not provide specific spectroscopic measurements.,pubmed_11827594
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11827103
null,null,null,null,null,null,null,null,pubmed_11788964
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11780539
null,null,null,null,null,null,null,null,pubmed_11780529
taurine,null,null,null,null,null,null,Taurine was administered to mice as a metabolite in the study.,pubmed_11780523
ursodeoxycholic acid,null,null,null,null,null,null,Ursodeoxycholic acid (UDCA) was administered to mice as a metabolite in the study.,pubmed_11780523
null,null,null,null,null,null,null,null,pubmed_11769565
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11764243
null,null,null,null,null,null,null,null,pubmed_11763938
null,null,null,null,null,null,null,null,pubmed_11763626
tannic acid,null,null,null,null,null,null,polyphenol with high molecular weight and multiple phenolic hydroxyl groups,pubmed_11762184
chlorogenic acid,null,null,null,null,null,null,polyphenol with two phenolic hydroxyl groups,pubmed_11762184
ferulic acid,null,null,null,null,null,null,polyphenol with one phenolic hydroxyl group,pubmed_11762184
caffeic acid,null,null,null,null,null,null,polyphenol with two phenolic hydroxyl groups,pubmed_11762184
gallic acid,null,null,null,null,null,null,polyphenol with three phenolic hydroxyl groups,pubmed_11762184
Medicago sativa L.,null,null,null,null,null,null,"The paper discusses the extraction of active substances from Muxu (Medicago sativa L.), including anthocyanins, polysaccharides, polyphenols, flavonoids, leaf proteins, and saponins. However, no specific photophysical data such as absorption or emission wavelengths, quantum yields, molar absorptivity, or lifetimes are provided for any of these compounds.",pubmed_11758399
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11757788
null,null,null,null,null,null,null,null,pubmed_11752507
null,null,null,null,null,null,null,null,pubmed_11752494
null,null,null,null,null,null,null,null,pubmed_11745329
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11744760
null,null,null,null,null,null,null,null,pubmed_11742283
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11741110
null,null,null,null,null,null,null,null,pubmed_11739980
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11738995
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11734750
null,null,null,null,null,null,null,null,pubmed_11733917
null,null,null,null,null,null,null,null,pubmed_11729549
null,null,null,null,null,null,null,null,pubmed_11723421
4-mercaptobenzoic acid,null,null,null,null,null,null,used as a Raman reporter molecule; characteristic SERS peaks at 1074 cm⁻¹ and 1581 cm⁻¹,pubmed_11722957
null,null,null,null,null,null,null,null,pubmed_11722898
null,null,null,null,null,null,null,null,pubmed_11722683
null,null,null,null,null,null,null,null,pubmed_11722575
Super Yellow,null,null,null,null,null,null,"No specific photophysical data provided for Super Yellow, PTB7-Th, or ITIC in the paper.",pubmed_11722434
failed,failed,failed,failed,failed,failed,failed,failed,pubmed_11722353
null,null,null,null,null,null,null,null,pubmed_11722039
null,null,null,null,null,null,null,null,pubmed_11721046
null,null,null,null,null,null,null,null,pubmed_11721043
